2019-09-16 7:32:11 - PHP Notice:  Undefined index: user_token in E:\ocshop\upload\admin\controller\common\login.php on line 11
2019-09-19 2:41:50 - PHP Notice:  Undefined variable: url in E:\ocshop\upload\admin\controller\customer\customer.php on line 122
2019-09-19 2:42:27 - PHP Notice:  Undefined variable: url in E:\ocshop\upload\admin\controller\customer\customer.php on line 122
2019-09-19 2:42:57 - PHP Notice:  Undefined variable: url in E:\ocshop\upload\admin\controller\customer\customer.php on line 122
2019-09-19 5:16:50 - PHP Warning:  file_get_contents(E:/ocshop/upload/system/modification.xml): failed to open stream: No such file or directory in E:\ocshop\upload\admin\controller\marketplace\modification.php on line 114
2019-09-19 5:59:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:35 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:35 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:35 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:35 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:35 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:35 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:35 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:35 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:35 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:35 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:35 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:35 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 5:59:35 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 5:59:35 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 5:59:35 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 5:59:35 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:18 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:18 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:18 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:18 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:18 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:18 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:18 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:18 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:18 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:18 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:18 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:18 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:18 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:18 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:18 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:18 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 7:10:24 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-19 7:10:24 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-19 7:10:24 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-19 7:10:24 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-19 9:19:44 - PHP Notice:  Undefined variable: a in E:\ocshop\upload\admin\controller\user\user.php on line 50
2019-09-20 1:11:08 - PHP Warning:  mail(): Failed to connect to mailserver at &quot;localhost&quot; port 25, verify your &quot;SMTP&quot; and &quot;smtp_port&quot; setting in php.ini or use ini_set() in E:\ocshop\upload\system\library\mail\mail.php on line 77
2019-09-20 1:17:30 - PHP Warning:  mail(): Failed to connect to mailserver at &quot;localhost&quot; port 25, verify your &quot;SMTP&quot; and &quot;smtp_port&quot; setting in php.ini or use ini_set() in E:\ocshop\upload\system\library\mail\mail.php on line 77
2019-09-20 1:26:01 - PHP Warning:  Use of undefined constant HTTPS_SERVER - assumed 'HTTPS_SERVER' (this will throw an Error in a future version of PHP) in E:\ocshop\upload\catalog\controller\startup\startup.php on line 21
2019-09-20 1:26:04 - PHP Warning:  Use of undefined constant HTTPS_SERVER - assumed 'HTTPS_SERVER' (this will throw an Error in a future version of PHP) in E:\ocshop\upload\catalog\controller\startup\startup.php on line 21
2019-09-20 1:26:04 - PHP Warning:  Use of undefined constant HTTPS_SERVER - assumed 'HTTPS_SERVER' (this will throw an Error in a future version of PHP) in E:\ocshop\upload\catalog\controller\startup\startup.php on line 21
2019-09-20 1:51:16 - PHP Notice:  Undefined variable: customer_info in E:\ocshop\upload\catalog\controller\account\login.php on line 45
2019-09-20 1:52:45 - PHP Notice:  Undefined index: token in E:\ocshop\upload\catalog\controller\account\login.php on line 45
2019-09-20 1:53:02 - PHP Notice:  Undefined index: token in E:\ocshop\upload\catalog\controller\account\login.php on line 45
2019-09-20 2:07:49 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 211
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:08:08 - PHP Notice:  Undefined index: description in E:\ocshop\upload\catalog\controller\product\category.php on line 209
2019-09-20 2:26:56 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:26:56 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:26:56 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:26:56 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:26:56 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:26:56 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:26:56 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:26:56 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:26:56 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:26:56 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:26:56 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:26:56 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:26:56 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:26:56 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:26:56 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:26:56 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:45 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:45 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:45 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:45 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:46 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:46 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:46 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:46 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:57 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:57 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:57 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:57 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:57 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:57 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:57 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:57 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:57 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:57 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:57 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:57 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:27:57 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:27:57 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:27:57 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:27:57 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:28:02 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:28:02 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:28:02 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:28:02 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:28:02 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:28:02 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:28:02 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:28:02 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:28:02 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:28:02 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:28:02 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
2019-09-20 2:28:02 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 182
2019-09-20 2:28:02 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in E:\ocshop\upload\system\library\image.php on line 169
2019-09-20 2:28:02 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 177
2019-09-20 2:28:02 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in E:\ocshop\upload\system\library\image.php on line 180
